,Base_Gallons,Beginning_Gallons,Lifted_Gallons,Execution_Date,Supplier,product_name,Account_Type,terminal_name,period,batchno,change
1704,0.0,,0.0,2015-06-01 17:07:01,MPC,92GHL PITT 7.8#,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MIDLAND PA TERM,Daily,8,1
1705,0.0,,0.0,2015-06-01 19:06:27,MPC,92GHL PITT 7.8#,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MIDLAND PA TERM,Daily,9,1
1706,0.0,,0.0,2015-06-01 02:06:32,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,CHARLOTTE NC (EAST) TERM,Daily,1,1
1707,0.0,,0.0,2015-06-01 05:06:29,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,CHARLOTTE NC (EAST) TERM,Daily,2,1
1708,0.0,,0.0,2015-06-01 07:06:25,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,CHARLOTTE NC (EAST) TERM,Daily,3,1
1709,0.0,,0.0,2015-06-01 09:06:27,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,CHARLOTTE NC (EAST) TERM,Daily,4,1
1710,0.0,,0.0,2015-06-01 11:06:53,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,CHARLOTTE NC (EAST) TERM,Daily,5,1
1711,0.0,,0.0,2015-06-01 13:06:29,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,CHARLOTTE NC (EAST) TERM,Daily,6,1
1712,0.0,,0.0,2015-06-01 15:06:35,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,CHARLOTTE NC (EAST) TERM,Daily,7,1
1713,0.0,,0.0,2015-06-01 17:07:01,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,CHARLOTTE NC (EAST) TERM,Daily,8,1
1714,0.0,,0.0,2015-06-01 19:06:27,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,CHARLOTTE NC (EAST) TERM,Daily,9,1
1715,0.0,,0.0,2015-06-01 22:06:34,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,CHARLOTTE NC (EAST) TERM,Daily,10,1
1716,0.0,,0.0,2015-06-01 02:06:32,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,NASHVILLE TN (51 AVE) TERM,Daily,1,1
1717,0.0,,0.0,2015-06-01 05:06:29,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,NASHVILLE TN (51 AVE) TERM,Daily,2,1
1718,0.0,,0.0,2015-06-01 07:06:25,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,NASHVILLE TN (51 AVE) TERM,Daily,3,1
1719,0.0,,0.0,2015-06-01 09:06:27,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,NASHVILLE TN (51 AVE) TERM,Daily,4,1
1720,0.0,,0.0,2015-06-01 11:06:53,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,NASHVILLE TN (51 AVE) TERM,Daily,5,1
1721,0.0,,0.0,2015-06-01 13:06:29,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,NASHVILLE TN (51 AVE) TERM,Daily,6,1
1722,0.0,,0.0,2015-06-01 15:06:35,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,NASHVILLE TN (51 AVE) TERM,Daily,7,1
1723,0.0,,0.0,2015-06-01 17:07:01,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,NASHVILLE TN (51 AVE) TERM,Daily,8,1
1724,0.0,,0.0,2015-06-01 19:06:27,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,NASHVILLE TN (51 AVE) TERM,Daily,9,1
1725,0.0,,0.0,2015-06-01 22:06:34,MPC,93 7.8RVP 10%ET,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,NASHVILLE TN (51 AVE) TERM,Daily,10,1
1726,0.0,,0.0,2015-06-01 02:06:32,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MAGELLAN MONTVALE VA TERM,Daily,1,1
1727,0.0,,0.0,2015-06-01 05:06:29,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MAGELLAN MONTVALE VA TERM,Daily,2,1
1728,0.0,,0.0,2015-06-01 07:06:25,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MAGELLAN MONTVALE VA TERM,Daily,3,1
1729,0.0,,0.0,2015-06-01 09:06:27,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MAGELLAN MONTVALE VA TERM,Daily,4,1
1730,0.0,,0.0,2015-06-01 11:06:53,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MAGELLAN MONTVALE VA TERM,Daily,5,1
1731,0.0,,0.0,2015-06-01 13:06:29,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MAGELLAN MONTVALE VA TERM,Daily,6,1
1732,0.0,,0.0,2015-06-01 15:06:35,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MAGELLAN MONTVALE VA TERM,Daily,7,1
1733,0.0,,0.0,2015-06-01 17:07:01,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MAGELLAN MONTVALE VA TERM,Daily,8,1
1734,0.0,,0.0,2015-06-01 19:06:27,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MAGELLAN MONTVALE VA TERM,Daily,9,1
1735,0.0,,0.0,2015-06-01 22:06:34,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MAGELLAN MONTVALE VA TERM,Daily,10,1
1736,0.0,,0.0,2015-06-01 02:06:32,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MAGELLAN ROANOKE VA TERM,Daily,1,1
1737,0.0,,0.0,2015-06-01 05:06:29,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MAGELLAN ROANOKE VA TERM,Daily,2,1
1738,0.0,,0.0,2015-06-01 07:06:25,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MAGELLAN ROANOKE VA TERM,Daily,3,1
1739,0.0,,0.0,2015-06-01 09:06:27,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MAGELLAN ROANOKE VA TERM,Daily,4,1
1740,0.0,,0.0,2015-06-01 11:06:53,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MAGELLAN ROANOKE VA TERM,Daily,5,1
1741,0.0,,0.0,2015-06-01 13:06:29,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,MAGELLAN ROANOKE VA TERM,Daily,6,1
1742,0.0,,0.0,2015-06-01 11:06:53,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,SPARTANBURG SC (KM) TERM,Daily,5,1
1743,0.0,,0.0,2015-06-01 13:06:29,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,SPARTANBURG SC (KM) TERM,Daily,6,1
1744,0.0,,0.0,2015-06-01 15:06:35,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,SPARTANBURG SC (KM) TERM,Daily,7,1
1745,0.0,,0.0,2015-06-01 17:07:01,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,SPARTANBURG SC (KM) TERM,Daily,8,1
1746,0.0,,0.0,2015-06-01 19:06:27,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,SPARTANBURG SC (KM) TERM,Daily,9,1
1747,0.0,,0.0,2015-06-01 22:06:34,MPC,93 AKI UN,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,SPARTANBURG SC (KM) TERM,Daily,10,1
1748,,,,2015-06-01 02:01:07,Murphy,93 E10 RFG,Unbranded,Richmond VA (475) - Citgo,Daily,1,1
1749,,,,2015-06-01 05:01:09,Murphy,93 E10 RFG,Unbranded,Richmond VA (475) - Citgo,Daily,2,1
1750,,,,2015-06-01 07:01:05,Murphy,93 E10 RFG,Unbranded,Richmond VA (475) - Citgo,Daily,3,1
1751,,,,2015-06-01 09:01:07,Murphy,93 E10 RFG,Unbranded,Richmond VA (475) - Citgo,Daily,4,1
1752,,,,2015-06-01 11:01:08,Murphy,93 E10 RFG,Unbranded,Richmond VA (475) - Citgo,Daily,5,1
1753,,,,2015-06-01 13:01:09,Murphy,93 E10 RFG,Unbranded,Richmond VA (475) - Citgo,Daily,6,1
1754,,,,2015-06-01 15:01:05,Murphy,93 E10 RFG,Unbranded,Richmond VA (475) - Citgo,Daily,7,1
1755,,,,2015-06-01 17:01:06,Murphy,93 E10 RFG,Unbranded,Richmond VA (475) - Citgo,Daily,8,1
1756,,,,2015-06-01 19:01:07,Murphy,93 E10 RFG,Unbranded,Richmond VA (475) - Citgo,Daily,9,1
1757,,,,2015-06-01 22:01:09,Murphy,93 E10 RFG,Unbranded,Richmond VA (475) - Citgo,Daily,10,1
1758,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,BTS Aurora,Daily,8,1
1759,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,BTS Aurora,Daily,9,1
1760,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,BTS Aurora,Daily,10,1
1761,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Buckeye Clermont (Raceway),Daily,8,1
1762,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Buckeye Clermont (Raceway),Daily,9,1
1763,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Buckeye Clermont (Raceway),Daily,10,1
1764,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Buckeye Columbus,Daily,8,1
1765,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Buckeye Columbus,Daily,9,1
1766,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Buckeye Columbus,Daily,10,1
1767,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Buckeye Columbus South,Daily,8,1
1768,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Buckeye Columbus South,Daily,9,1
1769,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Buckeye Columbus South,Daily,10,1
1770,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Buckeye Dayton,Daily,8,1
1771,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Buckeye Dayton,Daily,9,1
1772,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Buckeye Dayton,Daily,10,1
1773,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Buckeye Detroit,Daily,8,1
1774,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Buckeye Detroit,Daily,9,1
1775,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Buckeye Detroit,Daily,10,1
1776,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Buckeye Flint,Daily,8,1
1777,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Buckeye Flint,Daily,9,1
1778,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Buckeye Flint,Daily,10,1
1779,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Buckeye Lima North,Daily,8,1
1780,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Buckeye Lima North,Daily,9,1
1781,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Buckeye Lima North,Daily,10,1
1782,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Buckeye Lima South,Daily,8,1
1783,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Buckeye Lima South,Daily,9,1
1784,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Buckeye Lima South,Daily,10,1
1785,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Buckeye Pittsburgh,Daily,8,1
1786,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Buckeye Pittsburgh,Daily,9,1
1787,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Buckeye Pittsburgh,Daily,10,1
1788,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Buckeye Taylor East,Daily,8,1
1789,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Buckeye Taylor East,Daily,9,1
1790,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Buckeye Taylor East,Daily,10,1
1791,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Citgo Columbus,Daily,8,1
1792,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Citgo Columbus,Daily,9,1
1793,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Citgo Columbus,Daily,10,1
1794,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Citgo Dayton,Daily,8,1
1795,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Citgo Dayton,Daily,9,1
1796,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Citgo Dayton,Daily,10,1
1797,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Citgo Huntington,Daily,8,1
1798,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Citgo Huntington,Daily,9,1
1799,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Citgo Huntington,Daily,10,1
1800,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Citgo Toledo,Daily,8,1
1801,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Citgo Toledo,Daily,9,1
1802,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Citgo Toledo,Daily,10,1
1803,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Delta Novi,Daily,8,1
1804,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Delta Novi,Daily,9,1
1805,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Delta Novi,Daily,10,1
1806,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Delta Toledo,Daily,8,1
1807,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Delta Toledo,Daily,9,1
1808,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Delta Toledo,Daily,10,1
1809,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,PPC Neville Island,Daily,8,1
1810,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,PPC Neville Island,Daily,9,1
1811,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,PPC Neville Island,Daily,10,1
1812,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Sunoco Akron,Daily,8,1
1813,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Sunoco Akron,Daily,9,1
1814,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Sunoco Akron,Daily,10,1
1815,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Sunoco Cleveland,Daily,8,1
1816,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Sunoco Cleveland,Daily,9,1
1817,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Sunoco Cleveland,Daily,10,1
1818,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Sunoco Columbus,Daily,8,1
1819,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Sunoco Columbus,Daily,9,1
1820,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Sunoco Columbus,Daily,10,1
1821,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Sunoco Columbus East,Daily,8,1
1822,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Sunoco Columbus East,Daily,9,1
1823,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Sunoco Columbus East,Daily,10,1
1824,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Sunoco Dayton,Daily,8,1
1825,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Sunoco Dayton,Daily,9,1
1826,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Sunoco Dayton,Daily,10,1
1827,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Sunoco Huntington,Daily,8,1
1828,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Sunoco Huntington,Daily,9,1
1829,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Sunoco Huntington,Daily,10,1
1830,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Sunoco Owosso,Daily,8,1
1831,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Sunoco Owosso,Daily,9,1
1832,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Sunoco Owosso,Daily,10,1
1833,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,SUNOCO PITTSBURGH,Daily,8,1
1834,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,SUNOCO PITTSBURGH,Daily,9,1
1835,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,SUNOCO PITTSBURGH,Daily,10,1
1836,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,SUNOCO ROMULUS,Daily,8,1
1837,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,SUNOCO ROMULUS,Daily,9,1
1838,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,SUNOCO ROMULUS,Daily,10,1
1839,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Sunoco Youngstown,Daily,8,1
1840,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Sunoco Youngstown,Daily,9,1
1841,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Sunoco Youngstown,Daily,10,1
1842,,,,2015-06-01 17:03:56,Husky,93 Gas,Rack,Teppco Lebanon,Daily,8,1
1843,,,,2015-06-01 19:03:37,Husky,93 Gas,Rack,Teppco Lebanon,Daily,9,1
1844,,,,2015-06-01 22:03:44,Husky,93 Gas,Rack,Teppco Lebanon,Daily,10,1
1845,0.0,,0.0,2015-06-01 02:06:32,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BAY CITY MI TERM,Daily,1,1
1846,0.0,,0.0,2015-06-01 05:06:29,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BAY CITY MI TERM,Daily,2,1
1847,0.0,,0.0,2015-06-01 07:06:25,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BAY CITY MI TERM,Daily,3,1
1848,0.0,,0.0,2015-06-01 09:06:27,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BAY CITY MI TERM,Daily,4,1
1849,0.0,,0.0,2015-06-01 11:06:53,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BAY CITY MI TERM,Daily,5,1
1850,0.0,,0.0,2015-06-01 13:06:29,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BAY CITY MI TERM,Daily,6,1
1851,0.0,,0.0,2015-06-01 15:06:35,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BAY CITY MI TERM,Daily,7,1
1852,0.0,,0.0,2015-06-01 17:07:01,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BAY CITY MI TERM,Daily,8,1
1853,0.0,,0.0,2015-06-01 19:06:27,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BAY CITY MI TERM,Daily,9,1
1854,0.0,,0.0,2015-06-01 22:06:34,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BAY CITY MI TERM,Daily,10,1
1855,0.0,,0.0,2015-06-01 02:06:32,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL (ALLIED) TERM,Daily,1,1
1856,0.0,,0.0,2015-06-01 05:06:29,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL (ALLIED) TERM,Daily,2,1
1857,0.0,,0.0,2015-06-01 07:06:25,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL (ALLIED) TERM,Daily,3,1
1858,0.0,,0.0,2015-06-01 09:06:27,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL (ALLIED) TERM,Daily,4,1
1859,0.0,,0.0,2015-06-01 11:06:53,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL (ALLIED) TERM,Daily,5,1
1860,0.0,,0.0,2015-06-01 13:06:29,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL (ALLIED) TERM,Daily,6,1
1861,0.0,,0.0,2015-06-01 15:06:35,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL (ALLIED) TERM,Daily,7,1
1862,0.0,,0.0,2015-06-01 17:07:01,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL (ALLIED) TERM,Daily,8,1
1863,0.0,,0.0,2015-06-01 19:06:27,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL (ALLIED) TERM,Daily,9,1
1864,0.0,,0.0,2015-06-01 22:06:34,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL (ALLIED) TERM,Daily,10,1
1865,0.0,,0.0,2015-06-01 02:06:32,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL TERM,Daily,1,1
1866,0.0,,0.0,2015-06-01 05:06:29,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL TERM,Daily,2,1
1867,0.0,,0.0,2015-06-01 07:06:25,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL TERM,Daily,3,1
1868,0.0,,0.0,2015-06-01 09:06:27,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL TERM,Daily,4,1
1869,0.0,,0.0,2015-06-01 11:06:53,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL TERM,Daily,5,1
1870,0.0,,0.0,2015-06-01 13:06:29,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL TERM,Daily,6,1
1871,0.0,,0.0,2015-06-01 15:06:35,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL TERM,Daily,7,1
1872,0.0,,0.0,2015-06-01 17:07:01,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL TERM,Daily,8,1
1873,0.0,,0.0,2015-06-01 19:06:27,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL TERM,Daily,9,1
1874,0.0,,0.0,2015-06-01 22:06:34,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BIRMINGHAM AL TERM,Daily,10,1
1875,0.0,,0.0,2015-06-01 02:06:32,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BRECKSVILLE OH TERM,Daily,1,1
1876,0.0,,0.0,2015-06-01 05:06:29,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BRECKSVILLE OH TERM,Daily,2,1
1877,0.0,,0.0,2015-06-01 07:06:25,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BRECKSVILLE OH TERM,Daily,3,1
1878,0.0,,0.0,2015-06-01 09:06:27,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BRECKSVILLE OH TERM,Daily,4,1
1879,0.0,,0.0,2015-06-01 11:06:53,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BRECKSVILLE OH TERM,Daily,5,1
1880,0.0,,0.0,2015-06-01 13:06:29,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BRECKSVILLE OH TERM,Daily,6,1
1881,0.0,,0.0,2015-06-01 15:06:35,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BRECKSVILLE OH TERM,Daily,7,1
1882,0.0,,0.0,2015-06-01 17:07:01,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BRECKSVILLE OH TERM,Daily,8,1
1883,0.0,,0.0,2015-06-01 19:06:27,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BRECKSVILLE OH TERM,Daily,9,1
1884,0.0,,0.0,2015-06-01 22:06:34,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,BRECKSVILLE OH TERM,Daily,10,1
1885,0.0,,0.0,2015-06-01 02:06:32,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,CHARLOTTE NC (EAST) TERM,Daily,1,1
1886,0.0,,0.0,2015-06-01 05:06:29,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,CHARLOTTE NC (EAST) TERM,Daily,2,1
1887,0.0,,0.0,2015-06-01 07:06:25,MPC,93 GHL 10% ETH,280026 - MANSFIELD OIL CO OF GAINESVILLE INC - Wholesale,CHARLOTTE NC (EAST) TERM,Daily,3,1
