,Base_Gallons,Beginning_Gallons,Lifted_Gallons,Execution_Date,Supplier,product_name,Account_Type,terminal_name,period,batchno,change
1856,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid Conv,UNB Spot,Buckeye - Rochester South (B479),Weekly,7,0
1857,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid Conv,UNB Spot,Buckeye - Rochester South (B479),Weekly,8,0
1858,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid Conv,UNB Spot,Buckeye - Rochester South (B479),Weekly,9,0
1859,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid Conv,UNB Spot,Buckeye - Rochester South (B479),Weekly,10,0
1860,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Mid Conv,UNB Spot,Chevron - Pascagoula (R595),Weekly,1,0
1861,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Mid Conv,UNB Spot,Chevron - Pascagoula (R595),Weekly,2,0
1862,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Mid Conv,UNB Spot,Chevron - Pascagoula (R595),Weekly,3,0
1863,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Mid Conv,UNB Spot,Chevron - Pascagoula (R595),Weekly,4,0
1864,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Mid Conv,UNB Spot,Chevron - Pascagoula (R595),Weekly,5,0
1865,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Mid Conv,UNB Spot,Chevron - Pascagoula (R595),Weekly,6,0
1866,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid Conv,UNB Spot,Chevron - Pascagoula (R595),Weekly,7,0
1867,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid Conv,UNB Spot,Chevron - Pascagoula (R595),Weekly,8,0
1868,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid Conv,UNB Spot,Chevron - Pascagoula (R595),Weekly,9,0
1869,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid Conv,UNB Spot,Chevron - Pascagoula (R595),Weekly,10,0
1870,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Mid Conv,UNB Spot,Global - Albany (R104),Weekly,1,0
1871,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Mid Conv,UNB Spot,Global - Albany (R104),Weekly,2,0
1872,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Mid Conv,UNB Spot,Global - Albany (R104),Weekly,3,0
1873,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Mid Conv,UNB Spot,Global - Albany (R104),Weekly,4,0
1874,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Mid Conv,UNB Spot,Global - Albany (R104),Weekly,5,0
1875,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Mid Conv,UNB Spot,Global - Albany (R104),Weekly,6,0
1876,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid Conv,UNB Spot,Global - Albany (R104),Weekly,7,0
1877,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid Conv,UNB Spot,Global - Albany (R104),Weekly,8,0
1878,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid Conv,UNB Spot,Global - Albany (R104),Weekly,9,0
1879,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid Conv,UNB Spot,Global - Albany (R104),Weekly,10,0
1880,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Taft (B028),Weekly,1,0
1881,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Taft (B028),Weekly,2,0
1882,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Taft (B028),Weekly,3,0
1883,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Taft (B028),Weekly,4,0
1884,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Taft (B028),Weekly,5,0
1885,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Taft (B028),Weekly,6,0
1886,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Taft (B028),Weekly,7,0
1887,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Taft (B028),Weekly,8,0
1888,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Taft (B028),Weekly,9,0
1889,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Taft (B028),Weekly,10,0
1890,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Tampa (B029),Weekly,1,0
1891,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Tampa (B029),Weekly,2,0
1892,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Tampa (B029),Weekly,3,0
1893,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Tampa (B029),Weekly,4,0
1894,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Tampa (B029),Weekly,5,0
1895,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Tampa (B029),Weekly,6,0
1896,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Tampa (B029),Weekly,7,0
1897,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Tampa (B029),Weekly,8,0
1898,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Tampa (B029),Weekly,9,0
1899,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid Conv,UNB Spot,Kinder Morgan - Tampa (B029),Weekly,10,0
1900,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Mid Conv,UNB Spot,Magellan - Aurora (B328),Weekly,1,0
1901,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Mid Conv,UNB Spot,Magellan - Aurora (B328),Weekly,2,0
1902,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Mid Conv,UNB Spot,Magellan - Aurora (B328),Weekly,3,0
1903,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Mid Conv,UNB Spot,Magellan - Aurora (B328),Weekly,4,0
1904,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Mid Conv,UNB Spot,Magellan - Aurora (B328),Weekly,5,0
1905,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Mid Conv,UNB Spot,Magellan - Aurora (B328),Weekly,6,0
1906,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid Conv,UNB Spot,Magellan - Aurora (B328),Weekly,7,0
1907,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid Conv,UNB Spot,Magellan - Aurora (B328),Weekly,8,0
1908,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid Conv,UNB Spot,Magellan - Aurora (B328),Weekly,9,0
1909,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid Conv,UNB Spot,Magellan - Aurora (B328),Weekly,10,0
1910,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Mid Conv,UNB Spot,Motiva - Bainbridge (R060),Weekly,4,0
1911,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Mid Conv,UNB Spot,Motiva - Bainbridge (R060),Weekly,5,0
1912,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Mid Conv,UNB Spot,Motiva - Bainbridge (R060),Weekly,6,0
1913,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid Conv,UNB Spot,Motiva - Bainbridge (R060),Weekly,7,0
1914,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid Conv,UNB Spot,Motiva - Bainbridge (R060),Weekly,8,0
1915,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid Conv,UNB Spot,Motiva - Bainbridge (R060),Weekly,9,0
1916,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid Conv,UNB Spot,Motiva - Bainbridge (R060),Weekly,10,0
1917,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Mid Conv,UNB Spot,Motiva - Beaumont (R990),Weekly,1,0
1918,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Mid Conv,UNB Spot,Motiva - Beaumont (R990),Weekly,2,0
1919,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Mid Conv,UNB Spot,Motiva - Beaumont (R990),Weekly,3,0
1920,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Mid Conv,UNB Spot,Motiva - Beaumont (R990),Weekly,4,0
1921,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Mid Conv,UNB Spot,Motiva - Beaumont (R990),Weekly,5,0
1922,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Mid Conv,UNB Spot,Motiva - Beaumont (R990),Weekly,6,0
1923,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid Conv,UNB Spot,Motiva - Beaumont (R990),Weekly,7,0
1924,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid Conv,UNB Spot,Motiva - Beaumont (R990),Weekly,8,0
1925,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid Conv,UNB Spot,Motiva - Beaumont (R990),Weekly,9,0
1926,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid Conv,UNB Spot,Motiva - Beaumont (R990),Weekly,10,0
1927,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Mid Conv,UNB Spot,Nustar - Albuquerque (B335),Weekly,1,0
1928,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Mid Conv,UNB Spot,Nustar - Albuquerque (B335),Weekly,2,0
1929,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Mid Conv,UNB Spot,Nustar - Albuquerque (B335),Weekly,3,0
1930,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Mid Conv,UNB Spot,Nustar - Albuquerque (B335),Weekly,4,0
1931,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Mid Conv,UNB Spot,Nustar - Albuquerque (B335),Weekly,5,0
1932,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Mid Conv,UNB Spot,Nustar - Albuquerque (B335),Weekly,6,0
1933,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid Conv,UNB Spot,Nustar - Albuquerque (B335),Weekly,7,0
1934,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid Conv,UNB Spot,Nustar - Albuquerque (B335),Weekly,8,0
1935,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid Conv,UNB Spot,Nustar - Albuquerque (B335),Weekly,9,0
1936,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid Conv,UNB Spot,Nustar - Albuquerque (B335),Weekly,10,0
1937,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Mid Conv,UNB Spot,Nustar - Amarillo (B340),Weekly,1,0
1938,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Mid Conv,UNB Spot,Nustar - Amarillo (B340),Weekly,2,0
1939,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Mid Conv,UNB Spot,Nustar - Amarillo (B340),Weekly,3,0
1940,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Mid Conv,UNB Spot,Nustar - Amarillo (B340),Weekly,4,0
1941,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Mid Conv,UNB Spot,Nustar - Amarillo (B340),Weekly,5,0
1942,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Mid Conv,UNB Spot,Nustar - Amarillo (B340),Weekly,6,0
1943,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid Conv,UNB Spot,Nustar - Amarillo (B340),Weekly,7,0
1944,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid Conv,UNB Spot,Nustar - Amarillo (B340),Weekly,8,0
1945,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid Conv,UNB Spot,Nustar - Amarillo (B340),Weekly,9,0
1946,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid Conv,UNB Spot,Nustar - Amarillo (B340),Weekly,10,0
1947,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Mid Conv,UNB Spot,Nustar - Colorado Springs (B329),Weekly,1,0
1948,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Mid Conv,UNB Spot,Nustar - Colorado Springs (B329),Weekly,2,0
1949,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Mid Conv,UNB Spot,Nustar - Colorado Springs (B329),Weekly,3,0
1950,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Mid Conv,UNB Spot,Nustar - Colorado Springs (B329),Weekly,4,0
1951,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Mid Conv,UNB Spot,Nustar - Colorado Springs (B329),Weekly,5,0
1952,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Mid Conv,UNB Spot,Nustar - Colorado Springs (B329),Weekly,6,0
1953,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid Conv,UNB Spot,Nustar - Colorado Springs (B329),Weekly,7,0
1954,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid Conv,UNB Spot,Nustar - Colorado Springs (B329),Weekly,8,0
1955,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid Conv,UNB Spot,Nustar - Colorado Springs (B329),Weekly,9,0
1956,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid Conv,UNB Spot,Nustar - Colorado Springs (B329),Weekly,10,0
1957,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Mid Conv,UNB Spot,Pro Petroleum - Lubbock (B729),Weekly,1,0
1958,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Mid Conv,UNB Spot,Pro Petroleum - Lubbock (B729),Weekly,2,0
1959,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Mid Conv,UNB Spot,Pro Petroleum - Lubbock (B729),Weekly,3,0
1960,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Mid Conv,UNB Spot,Pro Petroleum - Lubbock (B729),Weekly,4,0
1961,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Mid Conv,UNB Spot,Pro Petroleum - Lubbock (B729),Weekly,5,0
1962,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Mid Conv,UNB Spot,Pro Petroleum - Lubbock (B729),Weekly,6,0
1963,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid Conv,UNB Spot,Pro Petroleum - Lubbock (B729),Weekly,7,0
1964,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid Conv,UNB Spot,Pro Petroleum - Lubbock (B729),Weekly,8,0
1965,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid Conv,UNB Spot,Pro Petroleum - Lubbock (B729),Weekly,9,0
1966,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid Conv,UNB Spot,Pro Petroleum - Lubbock (B729),Weekly,10,0
1967,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Mid Conv,UNB Spot,PSX - Commerce City (BA24),Weekly,1,0
1968,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Mid Conv,UNB Spot,PSX - Commerce City (BA24),Weekly,2,0
1969,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Mid Conv,UNB Spot,PSX - Commerce City (BA24),Weekly,3,0
1970,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Mid Conv,UNB Spot,PSX - Commerce City (BA24),Weekly,4,0
1971,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Mid Conv,UNB Spot,PSX - Commerce City (BA24),Weekly,5,0
1972,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Mid Conv,UNB Spot,PSX - Commerce City (BA24),Weekly,6,0
1973,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid Conv,UNB Spot,PSX - Commerce City (BA24),Weekly,7,0
1974,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid Conv,UNB Spot,PSX - Commerce City (BA24),Weekly,8,0
1975,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid Conv,UNB Spot,PSX - Commerce City (BA24),Weekly,9,0
1976,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid Conv,UNB Spot,PSX - Commerce City (BA24),Weekly,10,0
1977,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Mid Conv,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Weekly,1,0
1978,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Mid Conv,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Weekly,2,0
1979,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Mid Conv,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Weekly,3,0
1980,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Mid Conv,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Weekly,4,0
1981,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Mid Conv,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Weekly,5,0
1982,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Mid Conv,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Weekly,6,0
1983,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid Conv,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Weekly,7,0
1984,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid Conv,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Weekly,8,0
1985,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid Conv,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Weekly,9,0
1986,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid Conv,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Weekly,10,0
1987,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Mid RFG,UNB Spot,Motiva - Baltimore (R075),Weekly,1,0
1988,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Mid RFG,UNB Spot,Motiva - Baltimore (R075),Weekly,2,0
1989,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Mid RFG,UNB Spot,Motiva - Baltimore (R075),Weekly,3,0
1990,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Mid RFG,UNB Spot,Motiva - Baltimore (R075),Weekly,4,0
1991,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Mid RFG,UNB Spot,Motiva - Baltimore (R075),Weekly,5,0
1992,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Mid RFG,UNB Spot,Motiva - Baltimore (R075),Weekly,6,0
1993,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid RFG,UNB Spot,Motiva - Baltimore (R075),Weekly,7,0
1994,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid RFG,UNB Spot,Motiva - Baltimore (R075),Weekly,8,0
1995,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid RFG,UNB Spot,Motiva - Baltimore (R075),Weekly,9,0
1996,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid RFG,UNB Spot,Motiva - Baltimore (R075),Weekly,10,0
1997,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Mid RFG,UNB Spot,Motiva - Brooklyn (B924),Weekly,1,0
1998,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Mid RFG,UNB Spot,Motiva - Brooklyn (B924),Weekly,2,0
1999,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Mid RFG,UNB Spot,Motiva - Brooklyn (B924),Weekly,3,0
2000,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Mid RFG,UNB Spot,Motiva - Brooklyn (B924),Weekly,4,0
2001,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Mid RFG,UNB Spot,Motiva - Brooklyn (B924),Weekly,5,0
2002,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Mid RFG,UNB Spot,Motiva - Brooklyn (B924),Weekly,6,0
2003,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid RFG,UNB Spot,Motiva - Brooklyn (B924),Weekly,7,0
2004,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid RFG,UNB Spot,Motiva - Brooklyn (B924),Weekly,8,0
2005,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid RFG,UNB Spot,Motiva - Brooklyn (B924),Weekly,9,0
2006,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid RFG,UNB Spot,Motiva - Brooklyn (B924),Weekly,10,0
2007,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Mid RFG,UNB Spot,Nustar - Southlake (B345),Weekly,1,0
2008,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Mid RFG,UNB Spot,Nustar - Southlake (B345),Weekly,2,0
2009,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Mid RFG,UNB Spot,Nustar - Southlake (B345),Weekly,3,0
2010,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Mid RFG,UNB Spot,Nustar - Southlake (B345),Weekly,4,0
2011,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Mid RFG,UNB Spot,Nustar - Southlake (B345),Weekly,5,0
2012,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Mid RFG,UNB Spot,Nustar - Southlake (B345),Weekly,6,0
2013,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Mid RFG,UNB Spot,Nustar - Southlake (B345),Weekly,7,0
2014,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Mid RFG,UNB Spot,Nustar - Southlake (B345),Weekly,8,0
2015,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Mid RFG,UNB Spot,Nustar - Southlake (B345),Weekly,9,0
2016,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Mid RFG,UNB Spot,Nustar - Southlake (B345),Weekly,10,0
2017,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Kinder Morgan - North Augusta (B009),Weekly,1,0
2018,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Kinder Morgan - North Augusta (B009),Weekly,2,0
2019,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Kinder Morgan - North Augusta (B009),Weekly,3,0
2020,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Kinder Morgan - North Augusta (B009),Weekly,4,0
2021,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Kinder Morgan - North Augusta (B009),Weekly,5,0
2022,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Kinder Morgan - North Augusta (B009),Weekly,6,0
2023,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Kinder Morgan - North Augusta (B009),Weekly,7,0
2024,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Kinder Morgan - North Augusta (B009),Weekly,8,0
2025,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Kinder Morgan - North Augusta (B009),Weekly,9,0
2026,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Kinder Morgan - North Augusta (B009),Weekly,10,0
2027,0.0,0.0,0.0,2015-06-01 02:11:32,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Fwrd Cont,Nustar - El Paso (B341),Weekly,1,0
2028,0.0,0.0,0.0,2015-06-01 05:11:39,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Fwrd Cont,Nustar - El Paso (B341),Weekly,2,0
2029,0.0,0.0,0.0,2015-06-01 07:11:35,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Fwrd Cont,Nustar - El Paso (B341),Weekly,3,0
2030,0.0,0.0,0.0,2015-06-01 09:11:37,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Fwrd Cont,Nustar - El Paso (B341),Weekly,4,0
2031,0.0,0.0,0.0,2015-06-01 11:11:38,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Fwrd Cont,Nustar - El Paso (B341),Weekly,5,0
2032,0.0,0.0,0.0,2015-06-01 13:11:44,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Fwrd Cont,Nustar - El Paso (B341),Weekly,6,0
2033,0.0,0.0,0.0,2015-06-01 15:11:35,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Fwrd Cont,Nustar - El Paso (B341),Weekly,7,0
2034,0.0,0.0,0.0,2015-06-01 17:12:06,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Fwrd Cont,Nustar - El Paso (B341),Weekly,8,0
2035,0.0,0.0,0.0,2015-06-01 19:11:42,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Fwrd Cont,Nustar - El Paso (B341),Weekly,9,0
2036,0.0,0.0,0.0,2015-06-01 22:11:44,Valero,Gas - Pre Conv,MANSFIELD OIL CO O-120032-W/S - UNB Fwrd Cont,Nustar - El Paso (B341),Weekly,10,0
